CustomerID,TerritoryID,ModifiedDate
20020,4,2014-09-12 11:15:07.263 UTC
20022,4,2014-09-12 11:15:07.263 UTC
20024,4,2014-09-12 11:15:07.263 UTC
20027,4,2014-09-12 11:15:07.263 UTC
20028,4,2014-09-12 11:15:07.263 UTC
20029,4,2014-09-12 11:15:07.263 UTC
20030,4,2014-09-12 11:15:07.263 UTC
20031,4,2014-09-12 11:15:07.263 UTC
20033,4,2014-09-12 11:15:07.263 UTC
20036,4,2014-09-12 11:15:07.263 UTC
20037,4,2014-09-12 11:15:07.263 UTC
20038,4,2014-09-12 11:15:07.263 UTC
20040,4,2014-09-12 11:15:07.263 UTC
20067,4,2014-09-12 11:15:07.263 UTC
20068,4,2014-09-12 11:15:07.263 UTC
20069,4,2014-09-12 11:15:07.263 UTC
20074,4,2014-09-12 11:15:07.263 UTC
20076,4,2014-09-12 11:15:07.263 UTC
20077,4,2014-09-12 11:15:07.263 UTC
20083,4,2014-09-12 11:15:07.263 UTC
20090,4,2014-09-12 11:15:07.263 UTC
20091,4,2014-09-12 11:15:07.263 UTC
20092,4,2014-09-12 11:15:07.263 UTC
20093,4,2014-09-12 11:15:07.263 UTC
20094,4,2014-09-12 11:15:07.263 UTC
20095,4,2014-09-12 11:15:07.263 UTC
20097,4,2014-09-12 11:15:07.263 UTC
20098,4,2014-09-12 11:15:07.263 UTC
20099,4,2014-09-12 11:15:07.263 UTC
20100,4,2014-09-12 11:15:07.263 UTC
20105,4,2014-09-12 11:15:07.263 UTC
20109,4,2014-09-12 11:15:07.263 UTC
20110,4,2014-09-12 11:15:07.263 UTC
20111,4,2014-09-12 11:15:07.263 UTC
20112,4,2014-09-12 11:15:07.263 UTC
20115,4,2014-09-12 11:15:07.263 UTC
20116,4,2014-09-12 11:15:07.263 UTC
20118,4,2014-09-12 11:15:07.263 UTC
20122,4,2014-09-12 11:15:07.263 UTC
20123,4,2014-09-12 11:15:07.263 UTC
20124,4,2014-09-12 11:15:07.263 UTC
20126,4,2014-09-12 11:15:07.263 UTC
20139,4,2014-09-12 11:15:07.263 UTC
20180,4,2014-09-12 11:15:07.263 UTC
20181,4,2014-09-12 11:15:07.263 UTC
20185,4,2014-09-12 11:15:07.263 UTC
20187,4,2014-09-12 11:15:07.263 UTC
20191,4,2014-09-12 11:15:07.263 UTC
20192,4,2014-09-12 11:15:07.263 UTC
20193,4,2014-09-12 11:15:07.263 UTC
20194,4,2014-09-12 11:15:07.263 UTC
20198,4,2014-09-12 11:15:07.263 UTC
20199,4,2014-09-12 11:15:07.263 UTC
20201,4,2014-09-12 11:15:07.263 UTC
20204,4,2014-09-12 11:15:07.263 UTC
20207,4,2014-09-12 11:15:07.263 UTC
20270,4,2014-09-12 11:15:07.263 UTC
20271,4,2014-09-12 11:15:07.263 UTC
20278,4,2014-09-12 11:15:07.263 UTC
20279,4,2014-09-12 11:15:07.263 UTC
20286,4,2014-09-12 11:15:07.263 UTC
20287,4,2014-09-12 11:15:07.263 UTC
20288,4,2014-09-12 11:15:07.263 UTC
20289,4,2014-09-12 11:15:07.263 UTC
20290,4,2014-09-12 11:15:07.263 UTC
20291,4,2014-09-12 11:15:07.263 UTC
20292,4,2014-09-12 11:15:07.263 UTC
20293,4,2014-09-12 11:15:07.263 UTC
20294,4,2014-09-12 11:15:07.263 UTC
20296,4,2014-09-12 11:15:07.263 UTC
20297,4,2014-09-12 11:15:07.263 UTC
20298,4,2014-09-12 11:15:07.263 UTC
20302,4,2014-09-12 11:15:07.263 UTC
20303,4,2014-09-12 11:15:07.263 UTC
20305,4,2014-09-12 11:15:07.263 UTC
20306,4,2014-09-12 11:15:07.263 UTC
20307,4,2014-09-12 11:15:07.263 UTC
20308,4,2014-09-12 11:15:07.263 UTC
20310,4,2014-09-12 11:15:07.263 UTC
20311,4,2014-09-12 11:15:07.263 UTC
20320,4,2014-09-12 11:15:07.263 UTC
20321,4,2014-09-12 11:15:07.263 UTC
20324,4,2014-09-12 11:15:07.263 UTC
20325,4,2014-09-12 11:15:07.263 UTC
20326,4,2014-09-12 11:15:07.263 UTC
20327,4,2014-09-12 11:15:07.263 UTC
20328,4,2014-09-12 11:15:07.263 UTC
20329,4,2014-09-12 11:15:07.263 UTC
20334,4,2014-09-12 11:15:07.263 UTC
20335,4,2014-09-12 11:15:07.263 UTC
20336,4,2014-09-12 11:15:07.263 UTC
20337,4,2014-09-12 11:15:07.263 UTC
20338,4,2014-09-12 11:15:07.263 UTC
20339,4,2014-09-12 11:15:07.263 UTC
20340,4,2014-09-12 11:15:07.263 UTC
20344,4,2014-09-12 11:15:07.263 UTC
20345,4,2014-09-12 11:15:07.263 UTC
20346,4,2014-09-12 11:15:07.263 UTC
20347,4,2014-09-12 11:15:07.263 UTC
20348,4,2014-09-12 11:15:07.263 UTC
20349,4,2014-09-12 11:15:07.263 UTC
20351,4,2014-09-12 11:15:07.263 UTC
20353,4,2014-09-12 11:15:07.263 UTC
20359,4,2014-09-12 11:15:07.263 UTC
20360,4,2014-09-12 11:15:07.263 UTC
20363,4,2014-09-12 11:15:07.263 UTC
20364,4,2014-09-12 11:15:07.263 UTC
20366,4,2014-09-12 11:15:07.263 UTC
20367,4,2014-09-12 11:15:07.263 UTC
20368,4,2014-09-12 11:15:07.263 UTC
20371,4,2014-09-12 11:15:07.263 UTC
20374,4,2014-09-12 11:15:07.263 UTC
20376,4,2014-09-12 11:15:07.263 UTC
20379,4,2014-09-12 11:15:07.263 UTC
20382,4,2014-09-12 11:15:07.263 UTC
20384,4,2014-09-12 11:15:07.263 UTC
20386,4,2014-09-12 11:15:07.263 UTC
20387,4,2014-09-12 11:15:07.263 UTC
20391,4,2014-09-12 11:15:07.263 UTC
20392,4,2014-09-12 11:15:07.263 UTC
20393,4,2014-09-12 11:15:07.263 UTC
20395,4,2014-09-12 11:15:07.263 UTC
20396,4,2014-09-12 11:15:07.263 UTC
20397,4,2014-09-12 11:15:07.263 UTC
20398,4,2014-09-12 11:15:07.263 UTC
20400,4,2014-09-12 11:15:07.263 UTC
20401,4,2014-09-12 11:15:07.263 UTC
20405,4,2014-09-12 11:15:07.263 UTC
20411,4,2014-09-12 11:15:07.263 UTC
20412,4,2014-09-12 11:15:07.263 UTC
20413,4,2014-09-12 11:15:07.263 UTC
20414,4,2014-09-12 11:15:07.263 UTC
20421,4,2014-09-12 11:15:07.263 UTC
20422,4,2014-09-12 11:15:07.263 UTC
20434,4,2014-09-12 11:15:07.263 UTC
20435,4,2014-09-12 11:15:07.263 UTC
20436,4,2014-09-12 11:15:07.263 UTC
20437,4,2014-09-12 11:15:07.263 UTC
20438,4,2014-09-12 11:15:07.263 UTC
20439,4,2014-09-12 11:15:07.263 UTC
20440,4,2014-09-12 11:15:07.263 UTC
20442,4,2014-09-12 11:15:07.263 UTC
20443,4,2014-09-12 11:15:07.263 UTC
20449,4,2014-09-12 11:15:07.263 UTC
20458,4,2014-09-12 11:15:07.263 UTC
20459,4,2014-09-12 11:15:07.263 UTC
20461,4,2014-09-12 11:15:07.263 UTC
20462,4,2014-09-12 11:15:07.263 UTC
20463,4,2014-09-12 11:15:07.263 UTC
20465,4,2014-09-12 11:15:07.263 UTC
20466,4,2014-09-12 11:15:07.263 UTC
20475,4,2014-09-12 11:15:07.263 UTC
20476,4,2014-09-12 11:15:07.263 UTC
20477,4,2014-09-12 11:15:07.263 UTC
20481,4,2014-09-12 11:15:07.263 UTC
20484,4,2014-09-12 11:15:07.263 UTC
20485,4,2014-09-12 11:15:07.263 UTC
20486,4,2014-09-12 11:15:07.263 UTC
20490,4,2014-09-12 11:15:07.263 UTC
20494,4,2014-09-12 11:15:07.263 UTC
20495,4,2014-09-12 11:15:07.263 UTC
20496,4,2014-09-12 11:15:07.263 UTC
20497,4,2014-09-12 11:15:07.263 UTC
20502,4,2014-09-12 11:15:07.263 UTC
20503,4,2014-09-12 11:15:07.263 UTC
20504,4,2014-09-12 11:15:07.263 UTC
20505,4,2014-09-12 11:15:07.263 UTC
20509,4,2014-09-12 11:15:07.263 UTC
20511,4,2014-09-12 11:15:07.263 UTC
20512,4,2014-09-12 11:15:07.263 UTC
20515,4,2014-09-12 11:15:07.263 UTC
20516,4,2014-09-12 11:15:07.263 UTC
20518,4,2014-09-12 11:15:07.263 UTC
20522,4,2014-09-12 11:15:07.263 UTC
20523,4,2014-09-12 11:15:07.263 UTC
20525,4,2014-09-12 11:15:07.263 UTC
20526,4,2014-09-12 11:15:07.263 UTC
20527,4,2014-09-12 11:15:07.263 UTC
20531,4,2014-09-12 11:15:07.263 UTC
20532,4,2014-09-12 11:15:07.263 UTC
20533,4,2014-09-12 11:15:07.263 UTC
20534,4,2014-09-12 11:15:07.263 UTC
20535,4,2014-09-12 11:15:07.263 UTC
20536,4,2014-09-12 11:15:07.263 UTC
20537,4,2014-09-12 11:15:07.263 UTC
20540,4,2014-09-12 11:15:07.263 UTC
20541,4,2014-09-12 11:15:07.263 UTC
20542,4,2014-09-12 11:15:07.263 UTC
20543,4,2014-09-12 11:15:07.263 UTC
20636,4,2014-09-12 11:15:07.263 UTC
20637,4,2014-09-12 11:15:07.263 UTC
20638,4,2014-09-12 11:15:07.263 UTC
20640,4,2014-09-12 11:15:07.263 UTC
20641,4,2014-09-12 11:15:07.263 UTC
20643,4,2014-09-12 11:15:07.263 UTC
20644,4,2014-09-12 11:15:07.263 UTC
20647,4,2014-09-12 11:15:07.263 UTC
20648,4,2014-09-12 11:15:07.263 UTC
20649,4,2014-09-12 11:15:07.263 UTC
20650,4,2014-09-12 11:15:07.263 UTC
20653,4,2014-09-12 11:15:07.263 UTC
20654,4,2014-09-12 11:15:07.263 UTC
20657,4,2014-09-12 11:15:07.263 UTC
20658,4,2014-09-12 11:15:07.263 UTC
20659,4,2014-09-12 11:15:07.263 UTC
20661,4,2014-09-12 11:15:07.263 UTC
20663,4,2014-09-12 11:15:07.263 UTC
20666,4,2014-09-12 11:15:07.263 UTC
20668,4,2014-09-12 11:15:07.263 UTC
20671,4,2014-09-12 11:15:07.263 UTC
20672,4,2014-09-12 11:15:07.263 UTC
20673,4,2014-09-12 11:15:07.263 UTC
20676,4,2014-09-12 11:15:07.263 UTC
20677,4,2014-09-12 11:15:07.263 UTC
20678,4,2014-09-12 11:15:07.263 UTC
20681,4,2014-09-12 11:15:07.263 UTC
20682,4,2014-09-12 11:15:07.263 UTC
20683,4,2014-09-12 11:15:07.263 UTC
20684,4,2014-09-12 11:15:07.263 UTC
20685,4,2014-09-12 11:15:07.263 UTC
20686,4,2014-09-12 11:15:07.263 UTC
20690,4,2014-09-12 11:15:07.263 UTC
20692,4,2014-09-12 11:15:07.263 UTC
20695,4,2014-09-12 11:15:07.263 UTC
20697,4,2014-09-12 11:15:07.263 UTC
20698,4,2014-09-12 11:15:07.263 UTC
20699,4,2014-09-12 11:15:07.263 UTC
20700,4,2014-09-12 11:15:07.263 UTC
20701,4,2014-09-12 11:15:07.263 UTC
20702,4,2014-09-12 11:15:07.263 UTC
20705,4,2014-09-12 11:15:07.263 UTC
20706,4,2014-09-12 11:15:07.263 UTC
20707,4,2014-09-12 11:15:07.263 UTC
20709,4,2014-09-12 11:15:07.263 UTC
20737,4,2014-09-12 11:15:07.263 UTC
20741,4,2014-09-12 11:15:07.263 UTC
20744,4,2014-09-12 11:15:07.263 UTC
20750,4,2014-09-12 11:15:07.263 UTC
20751,4,2014-09-12 11:15:07.263 UTC
20754,4,2014-09-12 11:15:07.263 UTC
20755,4,2014-09-12 11:15:07.263 UTC
20759,4,2014-09-12 11:15:07.263 UTC
20761,4,2014-09-12 11:15:07.263 UTC
20762,4,2014-09-12 11:15:07.263 UTC
20765,4,2014-09-12 11:15:07.263 UTC
20766,4,2014-09-12 11:15:07.263 UTC
20768,4,2014-09-12 11:15:07.263 UTC
20772,4,2014-09-12 11:15:07.263 UTC
20774,4,2014-09-12 11:15:07.263 UTC
20779,4,2014-09-12 11:15:07.263 UTC
20784,4,2014-09-12 11:15:07.263 UTC
20785,4,2014-09-12 11:15:07.263 UTC
20786,4,2014-09-12 11:15:07.263 UTC
20788,4,2014-09-12 11:15:07.263 UTC
20789,4,2014-09-12 11:15:07.263 UTC
20790,4,2014-09-12 11:15:07.263 UTC
20791,4,2014-09-12 11:15:07.263 UTC
21140,4,2014-09-12 11:15:07.263 UTC
21145,4,2014-09-12 11:15:07.263 UTC
21151,4,2014-09-12 11:15:07.263 UTC
21152,4,2014-09-12 11:15:07.263 UTC
21153,4,2014-09-12 11:15:07.263 UTC
21154,4,2014-09-12 11:15:07.263 UTC
21155,4,2014-09-12 11:15:07.263 UTC
21157,4,2014-09-12 11:15:07.263 UTC
21160,4,2014-09-12 11:15:07.263 UTC
21162,4,2014-09-12 11:15:07.263 UTC
21163,4,2014-09-12 11:15:07.263 UTC
21164,4,2014-09-12 11:15:07.263 UTC
21233,4,2014-09-12 11:15:07.263 UTC
21234,4,2014-09-12 11:15:07.263 UTC
21235,4,2014-09-12 11:15:07.263 UTC
21237,4,2014-09-12 11:15:07.263 UTC
21240,4,2014-09-12 11:15:07.263 UTC
21242,4,2014-09-12 11:15:07.263 UTC
21243,4,2014-09-12 11:15:07.263 UTC
21244,4,2014-09-12 11:15:07.263 UTC
21245,4,2014-09-12 11:15:07.263 UTC
21246,4,2014-09-12 11:15:07.263 UTC
21261,4,2014-09-12 11:15:07.263 UTC
21262,4,2014-09-12 11:15:07.263 UTC
21265,4,2014-09-12 11:15:07.263 UTC
21268,4,2014-09-12 11:15:07.263 UTC
21269,4,2014-09-12 11:15:07.263 UTC
21271,4,2014-09-12 11:15:07.263 UTC
21274,4,2014-09-12 11:15:07.263 UTC
21275,4,2014-09-12 11:15:07.263 UTC
21281,4,2014-09-12 11:15:07.263 UTC
21282,4,2014-09-12 11:15:07.263 UTC
21286,4,2014-09-12 11:15:07.263 UTC
21287,4,2014-09-12 11:15:07.263 UTC
21288,4,2014-09-12 11:15:07.263 UTC
21293,4,2014-09-12 11:15:07.263 UTC
21294,4,2014-09-12 11:15:07.263 UTC
21300,4,2014-09-12 11:15:07.263 UTC
21303,4,2014-09-12 11:15:07.263 UTC
21307,4,2014-09-12 11:15:07.263 UTC
21309,4,2014-09-12 11:15:07.263 UTC
21310,4,2014-09-12 11:15:07.263 UTC
21313,4,2014-09-12 11:15:07.263 UTC
21315,4,2014-09-12 11:15:07.263 UTC
21316,4,2014-09-12 11:15:07.263 UTC
21317,4,2014-09-12 11:15:07.263 UTC
21324,4,2014-09-12 11:15:07.263 UTC
21325,4,2014-09-12 11:15:07.263 UTC
21326,4,2014-09-12 11:15:07.263 UTC
21327,4,2014-09-12 11:15:07.263 UTC
21328,4,2014-09-12 11:15:07.263 UTC
21329,4,2014-09-12 11:15:07.263 UTC
21330,4,2014-09-12 11:15:07.263 UTC
21334,4,2014-09-12 11:15:07.263 UTC
21338,4,2014-09-12 11:15:07.263 UTC
21341,4,2014-09-12 11:15:07.263 UTC
21342,4,2014-09-12 11:15:07.263 UTC
21343,4,2014-09-12 11:15:07.263 UTC
21344,4,2014-09-12 11:15:07.263 UTC
21346,4,2014-09-12 11:15:07.263 UTC
21350,4,2014-09-12 11:15:07.263 UTC
21351,4,2014-09-12 11:15:07.263 UTC
21356,4,2014-09-12 11:15:07.263 UTC
21358,4,2014-09-12 11:15:07.263 UTC
21368,4,2014-09-12 11:15:07.263 UTC
21369,4,2014-09-12 11:15:07.263 UTC
21385,4,2014-09-12 11:15:07.263 UTC
21386,4,2014-09-12 11:15:07.263 UTC
21398,4,2014-09-12 11:15:07.263 UTC
21399,4,2014-09-12 11:15:07.263 UTC
21411,4,2014-09-12 11:15:07.263 UTC
21416,4,2014-09-12 11:15:07.263 UTC
21417,4,2014-09-12 11:15:07.263 UTC
21419,4,2014-09-12 11:15:07.263 UTC
21420,4,2014-09-12 11:15:07.263 UTC
21422,4,2014-09-12 11:15:07.263 UTC
21424,4,2014-09-12 11:15:07.263 UTC
21425,4,2014-09-12 11:15:07.263 UTC
21426,4,2014-09-12 11:15:07.263 UTC
21430,4,2014-09-12 11:15:07.263 UTC
21433,4,2014-09-12 11:15:07.263 UTC
21434,4,2014-09-12 11:15:07.263 UTC
21435,4,2014-09-12 11:15:07.263 UTC
21437,4,2014-09-12 11:15:07.263 UTC
21438,4,2014-09-12 11:15:07.263 UTC
21440,4,2014-09-12 11:15:07.263 UTC
21442,4,2014-09-12 11:15:07.263 UTC
21444,4,2014-09-12 11:15:07.263 UTC
21448,4,2014-09-12 11:15:07.263 UTC
21449,4,2014-09-12 11:15:07.263 UTC
21451,4,2014-09-12 11:15:07.263 UTC
21454,4,2014-09-12 11:15:07.263 UTC
21457,4,2014-09-12 11:15:07.263 UTC
21458,4,2014-09-12 11:15:07.263 UTC
21459,4,2014-09-12 11:15:07.263 UTC
21460,4,2014-09-12 11:15:07.263 UTC
21462,4,2014-09-12 11:15:07.263 UTC
21463,4,2014-09-12 11:15:07.263 UTC
21465,4,2014-09-12 11:15:07.263 UTC
21468,4,2014-09-12 11:15:07.263 UTC
21469,4,2014-09-12 11:15:07.263 UTC
21470,4,2014-09-12 11:15:07.263 UTC
21472,4,2014-09-12 11:15:07.263 UTC
21475,4,2014-09-12 11:15:07.263 UTC
21476,4,2014-09-12 11:15:07.263 UTC
21477,4,2014-09-12 11:15:07.263 UTC
21478,4,2014-09-12 11:15:07.263 UTC
21479,4,2014-09-12 11:15:07.263 UTC
21486,4,2014-09-12 11:15:07.263 UTC
21487,4,2014-09-12 11:15:07.263 UTC
21488,4,2014-09-12 11:15:07.263 UTC
21492,4,2014-09-12 11:15:07.263 UTC
21493,4,2014-09-12 11:15:07.263 UTC
21496,4,2014-09-12 11:15:07.263 UTC
21497,4,2014-09-12 11:15:07.263 UTC
21498,4,2014-09-12 11:15:07.263 UTC
21499,4,2014-09-12 11:15:07.263 UTC
21502,4,2014-09-12 11:15:07.263 UTC
21575,4,2014-09-12 11:15:07.263 UTC
21587,4,2014-09-12 11:15:07.263 UTC
21588,4,2014-09-12 11:15:07.263 UTC
21591,4,2014-09-12 11:15:07.263 UTC
21593,4,2014-09-12 11:15:07.263 UTC
21594,4,2014-09-12 11:15:07.263 UTC
21597,4,2014-09-12 11:15:07.263 UTC
21600,4,2014-09-12 11:15:07.263 UTC
21601,4,2014-09-12 11:15:07.263 UTC
21604,4,2014-09-12 11:15:07.263 UTC
21609,4,2014-09-12 11:15:07.263 UTC
21610,4,2014-09-12 11:15:07.263 UTC
21611,4,2014-09-12 11:15:07.263 UTC
21615,4,2014-09-12 11:15:07.263 UTC
21619,4,2014-09-12 11:15:07.263 UTC
21627,4,2014-09-12 11:15:07.263 UTC
21632,4,2014-09-12 11:15:07.263 UTC
21635,4,2014-09-12 11:15:07.263 UTC
21636,4,2014-09-12 11:15:07.263 UTC
21637,4,2014-09-12 11:15:07.263 UTC
21640,4,2014-09-12 11:15:07.263 UTC
21641,4,2014-09-12 11:15:07.263 UTC
21643,4,2014-09-12 11:15:07.263 UTC
21644,4,2014-09-12 11:15:07.263 UTC
21646,4,2014-09-12 11:15:07.263 UTC
21648,4,2014-09-12 11:15:07.263 UTC
21649,4,2014-09-12 11:15:07.263 UTC
21650,4,2014-09-12 11:15:07.263 UTC
21653,4,2014-09-12 11:15:07.263 UTC
21654,4,2014-09-12 11:15:07.263 UTC
21660,4,2014-09-12 11:15:07.263 UTC
21686,4,2014-09-12 11:15:07.263 UTC
21687,4,2014-09-12 11:15:07.263 UTC
21688,4,2014-09-12 11:15:07.263 UTC
21693,4,2014-09-12 11:15:07.263 UTC
21694,4,2014-09-12 11:15:07.263 UTC
21695,4,2014-09-12 11:15:07.263 UTC
21697,4,2014-09-12 11:15:07.263 UTC
21698,4,2014-09-12 11:15:07.263 UTC
21699,4,2014-09-12 11:15:07.263 UTC
21700,4,2014-09-12 11:15:07.263 UTC
21705,4,2014-09-12 11:15:07.263 UTC
21711,4,2014-09-12 11:15:07.263 UTC
21712,4,2014-09-12 11:15:07.263 UTC
21713,4,2014-09-12 11:15:07.263 UTC
21717,4,2014-09-12 11:15:07.263 UTC
21718,4,2014-09-12 11:15:07.263 UTC
21720,4,2014-09-12 11:15:07.263 UTC
21722,4,2014-09-12 11:15:07.263 UTC
21723,4,2014-09-12 11:15:07.263 UTC
21724,4,2014-09-12 11:15:07.263 UTC
21730,4,2014-09-12 11:15:07.263 UTC
21731,4,2014-09-12 11:15:07.263 UTC
21734,4,2014-09-12 11:15:07.263 UTC
21735,4,2014-09-12 11:15:07.263 UTC
21736,4,2014-09-12 11:15:07.263 UTC
21743,4,2014-09-12 11:15:07.263 UTC
21744,4,2014-09-12 11:15:07.263 UTC
21746,4,2014-09-12 11:15:07.263 UTC
21747,4,2014-09-12 11:15:07.263 UTC
21748,4,2014-09-12 11:15:07.263 UTC
21749,4,2014-09-12 11:15:07.263 UTC
21750,4,2014-09-12 11:15:07.263 UTC
21751,4,2014-09-12 11:15:07.263 UTC
21755,4,2014-09-12 11:15:07.263 UTC
21756,4,2014-09-12 11:15:07.263 UTC
21760,4,2014-09-12 11:15:07.263 UTC
21761,4,2014-09-12 11:15:07.263 UTC
21766,4,2014-09-12 11:15:07.263 UTC
21767,4,2014-09-12 11:15:07.263 UTC
21769,4,2014-09-12 11:15:07.263 UTC
21771,4,2014-09-12 11:15:07.263 UTC
21774,4,2014-09-12 11:15:07.263 UTC
21775,4,2014-09-12 11:15:07.263 UTC
21779,4,2014-09-12 11:15:07.263 UTC
21780,4,2014-09-12 11:15:07.263 UTC
21785,4,2014-09-12 11:15:07.263 UTC
21786,4,2014-09-12 11:15:07.263 UTC
21787,4,2014-09-12 11:15:07.263 UTC
21788,4,2014-09-12 11:15:07.263 UTC
21789,4,2014-09-12 11:15:07.263 UTC
21790,4,2014-09-12 11:15:07.263 UTC
21791,4,2014-09-12 11:15:07.263 UTC
21794,4,2014-09-12 11:15:07.263 UTC
21795,4,2014-09-12 11:15:07.263 UTC
21800,4,2014-09-12 11:15:07.263 UTC
21801,4,2014-09-12 11:15:07.263 UTC
21802,4,2014-09-12 11:15:07.263 UTC
21806,4,2014-09-12 11:15:07.263 UTC
21807,4,2014-09-12 11:15:07.263 UTC
21808,4,2014-09-12 11:15:07.263 UTC
21809,4,2014-09-12 11:15:07.263 UTC
21810,4,2014-09-12 11:15:07.263 UTC
21811,4,2014-09-12 11:15:07.263 UTC
21902,4,2014-09-12 11:15:07.263 UTC
21903,4,2014-09-12 11:15:07.263 UTC
21909,4,2014-09-12 11:15:07.263 UTC
21915,4,2014-09-12 11:15:07.263 UTC
21917,4,2014-09-12 11:15:07.263 UTC
21918,4,2014-09-12 11:15:07.263 UTC
21920,4,2014-09-12 11:15:07.263 UTC
21922,4,2014-09-12 11:15:07.263 UTC
21927,4,2014-09-12 11:15:07.263 UTC
21928,4,2014-09-12 11:15:07.263 UTC
21929,4,2014-09-12 11:15:07.263 UTC
21930,4,2014-09-12 11:15:07.263 UTC
21931,4,2014-09-12 11:15:07.263 UTC
21932,4,2014-09-12 11:15:07.263 UTC
21933,4,2014-09-12 11:15:07.263 UTC
21934,4,2014-09-12 11:15:07.263 UTC
21936,4,2014-09-12 11:15:07.263 UTC
21937,4,2014-09-12 11:15:07.263 UTC
21940,4,2014-09-12 11:15:07.263 UTC
21941,4,2014-09-12 11:15:07.263 UTC
22009,4,2014-09-12 11:15:07.263 UTC
22010,4,2014-09-12 11:15:07.263 UTC
22012,4,2014-09-12 11:15:07.263 UTC
22022,4,2014-09-12 11:15:07.263 UTC
22023,4,2014-09-12 11:15:07.263 UTC
22024,4,2014-09-12 11:15:07.263 UTC
22025,4,2014-09-12 11:15:07.263 UTC
22034,4,2014-09-12 11:15:07.263 UTC
22035,4,2014-09-12 11:15:07.263 UTC
22036,4,2014-09-12 11:15:07.263 UTC
22038,4,2014-09-12 11:15:07.263 UTC
22039,4,2014-09-12 11:15:07.263 UTC
22040,4,2014-09-12 11:15:07.263 UTC
22042,4,2014-09-12 11:15:07.263 UTC
22043,4,2014-09-12 11:15:07.263 UTC
22044,4,2014-09-12 11:15:07.263 UTC
22047,4,2014-09-12 11:15:07.263 UTC
22048,4,2014-09-12 11:15:07.263 UTC
22049,4,2014-09-12 11:15:07.263 UTC
22052,4,2014-09-12 11:15:07.263 UTC
22053,4,2014-09-12 11:15:07.263 UTC
22054,4,2014-09-12 11:15:07.263 UTC
22055,4,2014-09-12 11:15:07.263 UTC
22061,4,2014-09-12 11:15:07.263 UTC
22062,4,2014-09-12 11:15:07.263 UTC
22066,4,2014-09-12 11:15:07.263 UTC
22068,4,2014-09-12 11:15:07.263 UTC
22069,4,2014-09-12 11:15:07.263 UTC
22070,4,2014-09-12 11:15:07.263 UTC
22071,4,2014-09-12 11:15:07.263 UTC
22072,4,2014-09-12 11:15:07.263 UTC
22075,4,2014-09-12 11:15:07.263 UTC
22076,4,2014-09-12 11:15:07.263 UTC
22077,4,2014-09-12 11:15:07.263 UTC
22078,4,2014-09-12 11:15:07.263 UTC
22082,4,2014-09-12 11:15:07.263 UTC
22083,4,2014-09-12 11:15:07.263 UTC
22084,4,2014-09-12 11:15:07.263 UTC
22085,4,2014-09-12 11:15:07.263 UTC
22086,4,2014-09-12 11:15:07.263 UTC
22087,4,2014-09-12 11:15:07.263 UTC
22088,4,2014-09-12 11:15:07.263 UTC
22089,4,2014-09-12 11:15:07.263 UTC
22090,4,2014-09-12 11:15:07.263 UTC
22099,4,2014-09-12 11:15:07.263 UTC
22103,4,2014-09-12 11:15:07.263 UTC
22104,4,2014-09-12 11:15:07.263 UTC
22105,4,2014-09-12 11:15:07.263 UTC
22106,4,2014-09-12 11:15:07.263 UTC
22108,4,2014-09-12 11:15:07.263 UTC
22111,4,2014-09-12 11:15:07.263 UTC
22116,4,2014-09-12 11:15:07.263 UTC
22119,4,2014-09-12 11:15:07.263 UTC
22123,4,2014-09-12 11:15:07.263 UTC
22125,4,2014-09-12 11:15:07.263 UTC
22126,4,2014-09-12 11:15:07.263 UTC
22127,4,2014-09-12 11:15:07.263 UTC
22129,4,2014-09-12 11:15:07.263 UTC
22130,4,2014-09-12 11:15:07.263 UTC
22131,4,2014-09-12 11:15:07.263 UTC
22132,4,2014-09-12 11:15:07.263 UTC
22134,4,2014-09-12 11:15:07.263 UTC
22136,4,2014-09-12 11:15:07.263 UTC
22137,4,2014-09-12 11:15:07.263 UTC
22138,4,2014-09-12 11:15:07.263 UTC
22139,4,2014-09-12 11:15:07.263 UTC
22142,4,2014-09-12 11:15:07.263 UTC
22145,4,2014-09-12 11:15:07.263 UTC
22146,4,2014-09-12 11:15:07.263 UTC
22152,4,2014-09-12 11:15:07.263 UTC
22153,4,2014-09-12 11:15:07.263 UTC
22161,4,2014-09-12 11:15:07.263 UTC
22162,4,2014-09-12 11:15:07.263 UTC
22163,4,2014-09-12 11:15:07.263 UTC
22164,4,2014-09-12 11:15:07.263 UTC
22165,4,2014-09-12 11:15:07.263 UTC
22184,4,2014-09-12 11:15:07.263 UTC
22185,4,2014-09-12 11:15:07.263 UTC
22186,4,2014-09-12 11:15:07.263 UTC
22190,4,2014-09-12 11:15:07.263 UTC
22215,4,2014-09-12 11:15:07.263 UTC
22216,4,2014-09-12 11:15:07.263 UTC
22221,4,2014-09-12 11:15:07.263 UTC
22222,4,2014-09-12 11:15:07.263 UTC
22223,4,2014-09-12 11:15:07.263 UTC
22224,4,2014-09-12 11:15:07.263 UTC
22226,4,2014-09-12 11:15:07.263 UTC
22227,4,2014-09-12 11:15:07.263 UTC
22229,4,2014-09-12 11:15:07.263 UTC
22231,4,2014-09-12 11:15:07.263 UTC
22235,4,2014-09-12 11:15:07.263 UTC
22236,4,2014-09-12 11:15:07.263 UTC
22237,4,2014-09-12 11:15:07.263 UTC
